publishedAt,comment,sentiment_label
2025-01-24 15:10:57-05:00,"a comment on a correction: at 14:18 the fan blades are not doubled, i went and tested this in the game myself and thought it was until closer inspection. there are 2 different fan blades rotating at different speeds one behind the other.",Neutral
2025-01-24 15:11:23-05:00,"I felt I was really able to understand this video better the second time. There’s just so much, but y’all did a great job of conveying it. Loved the review, you should be very proud!",Positive
2025-01-24 15:13:13-05:00,Your company released the best gpu in history It gets 5 big booms Boom 33% Boom 33% Boom33% Boom Boom,Positive
2025-01-24 15:14:15-05:00,It's cool but.......no thank you NVIDIA. I'm hooking up my PS1 and PS2 again. For the money I can get a sh...ton of great games (and no DRM BS).,Positive
2025-01-24 15:15:32-05:00,"2000 bucks, still no Wayland chromium acceleration",Negative
2025-01-24 15:20:28-05:00,"Hi, I love the quality of your videos! I have a question on a good mousepad which is similar to the logitech g640. I´d like to have a very big deskpad (best would be 1200x600) tho. Do you have something in mind? TY",Positive
2025-01-24 15:23:08-05:00,"New Video Idea: Ask subscribers to link gaming PC sellers in their local markets, have a look at the seller's website and products, convert local currency to USD and see how much they are charging for the pre-built vs how much it actually costs if someone was to build it on their own.   I would suggest starting with the Middle East - Dubai/Qatar, with huge markups cause of the high GDP per capita.  Then move over to South and East Asia",Neutral
2025-01-24 15:31:44-05:00,me watching this on 7900XTX lol,Neutral
2025-01-24 15:34:54-05:00,Some of us appear to have been right all along. Always wait for reviews.,Neutral
2025-01-24 15:35:54-05:00,"Hi, would love to see you give it a run out with your Pimax on the sim rig.",Positive
2025-01-24 15:37:44-05:00,Dan always has reminded me of someone and I only now figured it out.. Barclay from Star Trek TNG!,Neutral
2025-01-24 15:39:16-05:00,lol anytime anything about unreal engines optimisation I laugh look at stalker 2 and a few others on unreal. The optimisation is terrible and takes a while to get right,Negative
2025-01-24 15:39:43-05:00,"he did boom, boom, boom, but didn't title the video ""our most massive review ever""",Neutral
2025-01-24 15:44:53-05:00,Were is the real progress?  2000$ ..... 5090 1000$ ..... 5090  The 3080 was 699?  Not bad. Not bad at all. 😂,Positive
2025-01-24 15:45:47-05:00,Haven't been in the gpu flow for almost 10 years.. Things have improved SO MUCH 😳 SO.MUCH.TECH,Positive
2025-01-24 15:48:45-05:00,"This thing will retail for around $2600-2800 in Norway and most other European countires I reckon  That's higher than what most high-end gaming / editing rigs costs these days, INCLUDING a decent GPU  The pricing is ridiculous to say the least",Negative
2025-01-24 15:51:28-05:00,I actually hate a sponsor like that. “Look at how much money I can save on artists by having AI generated garbage in my videos!” That’s what you sound like in the video.,Negative
2025-01-24 15:51:51-05:00,Again....in real life this card is just not worth it...well what top tier card is?,Negative
2025-01-24 15:53:53-05:00,"6:50 Professional ""AI Dork"" here... The 5090 having 32GB VRAM is basically useless. It will not be able to run hardly anything that the 4090 can't already run blisteringly fast  For example, my 3090 can generate text with a maximum size model that can fit in 24GB VRAM at over 120 words per second across 4 streams, which is already monumentally faster than any normal person can read  Now, the 5090 can fit damn near no bigger models (cause 32GB VRAM is still pitifully small for LLMs, not even being able to fit a full precision 20B param model when we have models that are 600B-1T+ in size now), but at an even faster speed, which basically nobody wants. The limit of quality for local AI is not speed. It hasn't been for a very long time. The limit is quality and network size, something of which the 5090 will do basically nothing to improve.  So in essence, you can't really run anything too much better on the 5090, and now instead of generating at 3x the speed you can read, you can gen at 4x the speed you can read... groundbreaking  So yeah, the 32GB VRAM for the 5090 is the absolute bare minimum they could have given, and will still be a severe artificial limit on how useful the 5090 will ever be. A 3 gen old original A6000, which is like 1/5th the speed of the 5090 is far more useful, simply for the fact it has 48GB VRAM. People want better quality, not more speed when you are already way faster than you need to be",Negative
2025-01-24 15:54:40-05:00,WOW! I guess I gotta wave the white flag nowadays. I'm still running a 1080ti and I'm bummed to see it on the bottom of the list.,Negative
2025-01-24 15:56:28-05:00,"This is really not good.  Instead of cards getting either more powerful or cheaper, it's neither. It should be shocking that a game from 5 years ago needs a +1500$ GPU to run above 60 FPS at 1440p, on Ultra yes, but the tech's been around for so long.  A 9800 GT, a mid-range GPU from 2008 costing 160$ can run Far Cry 1 at 1080p, max settings and above 120 FPS, a game that's 4 years older than it.   That's just giving more fuel to the growing fire that is game optimisation. No need to optimise our game or revise our scale, just buy those new fangled GPUs after each generation that creates more and more fake frames.",Negative
2025-01-24 15:57:31-05:00,Thanks for this long form review,Positive
2025-01-24 15:58:41-05:00,"lol jokes on nvidia; my monitors cap at 120 anyway, so MFG is wasted on me",Negative
2025-01-24 16:11:40-05:00,Why wasnt Microsoft Flight Simulator added to the lineup? Way more intensive than many of these titles,Negative
2025-01-24 16:11:51-05:00,"If you already have a 4090, you can skip the 50 seires as far I understood from this video, unless you want to see triple digit fps on 4K with multi frame gen enabled while gaming.",Neutral
2025-01-24 16:15:41-05:00,Great Video! I learned a lot more about Blackwell with this video,Positive
2025-01-24 16:15:47-05:00,Stalker 2 was pretty much unplayable without frame generation (less than 50 fps) and with frame generation there was a HUGE input lag and I felt like I couldn't shoot anymore. Almost drove me insane -_-,Negative
2025-01-24 16:16:38-05:00,"""But...but...wow! The 5090 can do quantum FP512 super-logarithmic scalar vehicular processing dynamics""...like, no one cares.  Seriously, LTT, if the end-performance result doesn't impress, then the ""on-paper technical brilliance"" of the product is irrelevant. The vid's full of deflection pieces trying to deflect from the 5090's underwhelming real-world performance with endless explanations about the theoretical, ""on-paper"" brilliance of the card.",Negative
2025-01-24 16:17:04-05:00,Yeah im just not impressed by the AI frame gen trend in gaming as a whole this isnt interesting... Im still on a 3090 am i chillin with that or anyone got any recommendations on upgrades? Was thinking 4080 or 4090 or do people still run 2 GPUs? I think im good on the 50s tho.,Negative
2025-01-24 16:20:54-05:00,"I'm not sure what I was expecting with that segue at the beginning, but Dennis eating cake while getting his cake cut while referencing ""Is it Cake?"" was not it...",Negative
2025-01-24 16:22:28-05:00,"well, 30% aint enough for me to upgrade, ill prolly wait till the 6090 or even 7090",Neutral
2025-01-24 16:22:45-05:00,No way this video had Linus doing “5 BIG BOOMS”,Negative
2025-01-24 16:23:58-05:00,"If you divide the power by the number of fps, that could be considered a power efficiency metric.  Using the GoW metrics you showed around 4:00, the 4090 requires 2.88 W per fps, while the 5090 drops that value ever so slightly to 2.80 W per fps.  So one COULD argue (albeit weakly) that the 5090 is slightly more efficient in the wattage per fps generated than the 4090...",Neutral
2025-01-24 16:25:21-05:00,"Soooooooo looks like SF750-850 going to be ok for a 5080 eh  Damn tho being in Aus, want a FE card but going to be hard. Was hoping the MSI Expert 4080 was going to drop in price, but never happened.. hopefully MSI bring it back for the 50xx",Neutral
2025-01-24 16:25:33-05:00,"The 50 series is a huge letdown. They're good cards of course, but the way Nvidia talks about this stuff, you always expect a revolution, and you get an evolution. These are 40 series cards with a crapload of power pumped into them to keep stable. This is not exactly ideal. Nvidia is way too distracted with side projects. They've got 5000 features they're working on, and only a small handful of them ever pan out. Don't get me wrong, I love Nvidia. If it weren't for them, we'd be in a world of hurt. However, when it comes to just raw 3d rendering, we're getting screwed. I bought a GTX1080 for $500 in 2017, and today that will buy me a 4070. The 4070S is another $120. 8 years and only 85% improvement. That's insane. There was almost the same improvement from the 900 series to the 10 series, and that was 2 years. People always ask me ""dude how can you still run a GTX1080 and a 7700k?!?!"" and it's because I have a Gsync 144hz display, and in competitive games we all turn down graphics settings so I get lots of frames, and in games that aren't competitive, I have Gsync. So really nothing will change yet. Not until I can afford a card that will drive 1440p at 240hz+ for affordable prices. I'm not paying a thousand dollars for a graphics card. I have other hobbies.",Neutral
2025-01-24 16:27:01-05:00,"... Those fans better be blowing down. With all the AIOs bringing in cool air from the top, I don't want to see my case fighting",Negative
2025-01-24 16:27:43-05:00,Can it play a heavily modded Fallout 4 with no stutter or CTD's?,Neutral
2025-01-24 16:30:59-05:00,Can you do a under-volt video like you did with 30 series. I wanna know how efficient we can make these cards!,Positive
2025-01-24 16:32:26-05:00,"just love how we're accepting that this gpu costs TWO GRAND and pulls ~600W - that's more than the price of what I paid for my entire setup (pc, monitor, etc), and pulls more power than it as well. For context, I run a 5800X and 3080 Ti with a 1440p144 VA monitor and 1080p75 IPS monitor as my secondary. Sure, the 5090 performs great and is a chart topper, but I very much find a lot of enjoyment out of my current setup and have no incentive to upgrade, thank you very much",Positive
2025-01-24 16:32:28-05:00,Let’s all agree this ain’t a gaming card. Is a grab for AI market.,Neutral
2025-01-24 16:33:40-05:00,Why do we always have to get the next best thing? Why can’t we just optimize games anymore? Since we’re a little kids we’ll get the game and we could easily play when no hiccups.,Neutral
2025-01-24 16:36:19-05:00,What's remix performance like with the new AI cores on 50 series?,Neutral
2025-01-24 16:37:28-05:00,My gaming laptop is over here with a  Nvidia 960m🤣,Neutral
2025-01-24 16:43:01-05:00,question. Why do I not give a flying crap about those games?  can we also get FPS games benchmark as well?,Negative
2025-01-24 16:45:15-05:00,Id like to see some comparisons with absolutely no dlss. I dont use AI frames as that is a pathetic way for nvidia to release shitty hardware.,Negative
2025-01-24 16:48:56-05:00,5090 AIB reviews when?,Neutral
2025-01-24 16:51:17-05:00,"Much needed no-nonsense numbers in a <10 minute video. Exactly what I like to see in a comparison video like this. Thanks dude, subscribed!",Positive
2025-01-24 16:51:58-05:00,"OK, I have a 4070ti, I was playing Cyberpunk, at 4K with dlss / frame gen on / Ultra, RT Medium, and was hitting like 60ish FPS (yes, I realize that these are fake frames). With all these extra bells and whistles (Dlss, Frame Gen, RT..etc)...its getting to the point where I dont really care anymore, as long as the game looks good, especially on my first playthrough, because I am not really sure what I am supposed to look for. Now, I can admit, on my 2nd, 3rd, 4th playthroughs on a game Like Witcher 3 , I pay more attention because I have more of a baseline to compare it to.",Positive
